386617516	110640213	362663
386617516	110804074	373384
386617516	209917191	409438
386617516	218698419	585057
386617516	218703261	585056
386617516	253771435	866768
386617516	260842239	585395
386617516	296100371	716541
386617516	344915202	198214
386617516	386593590	536056
386617516	386612163	696406
386617516	386617516	1033813
386617516	386622414	1072459
386617516	386627502	885276
386617516	386632422	885275
386617516	386703215	910348
386617516	387605479	216592
386617516	387823261	469008
386617516	387828053	431946
386617516	387880559	741093
386617516	407466711	1133853
386617516	443615330	1274814
386617516	471332236	1110693
386617516	544574430	1382700
386617516	556550243	1355100
386617516	91209055	364106
